date,temperature,rainfall,aqi,water_quality,humidity,population_density,traffic_density,industrial_emission,respiratory_cases,water_stress_index,urban_expansion_rate,forest_cover_ha,day_of_week,health_risk_label,traffic_status_label
2021-01-10,21.4,0.0,0.0,76.16326218555976,86.210921742133,1051.3698630136987,0.0,0.0,0.0,34.536737814440244,0.5785139656255047,103852.7397260274,6,0,0
2021-01-11,21.2,0.0,0.0,84.36160318360339,41.219549655504835,1051.5068493150684,2.171194115530463,0.0,3.609517427190707,26.23839681639661,0.8383722096552075,103863.01369863014,0,0,0
2021-01-12,21.0,0.1,0.0,80.96671002869175,69.07124474345436,1051.6438356164383,0.0,11.373145423647292,0.0,29.53328997130825,0.20160278204392804,103873.28767123287,1,0,0
2021-01-13,20.8,0.0,0.0,90.94901466608836,67.44662622496688,1051.7808219178082,0.0,3.3855287628591424,3.344200652731091,19.45098533391164,1.6204847046788087,103883.56164383562,2,0,0
2021-01-14,20.4,0.6,0.0,76.25850857322423,50.96602006056911,1051.9178082191781,0.0,0.0,3.3597230390724873,33.94149142677577,0.6964857854250228,103893.83561643836,3,0,0
2021-01-15,21.3,0.0,0.0,75.80139078909612,61.44437156751053,1052.054794520548,0.0,2.16624975404619,1.9210103600294826,34.84860921090388,0.8299726107651162,103904.1095890411,4,0,0
2021-01-16,21.3,0.0,0.0,77.0030367727799,72.61320029718851,1052.1917808219177,0.0,0.0,0.0,33.646963227220105,1.9499548519943708,103914.38356164383,5,0,0
2021-01-17,20.9,0.0,0.0,69.38052137845096,76.35655984409638,1052.3287671232877,1.8568980228222942,11.008213984226051,1.2477409479903852,41.06947862154904,0.8853308395874893,103924.65753424658,6,0,0
2021-01-18,19.6,0.0,0.0,77.3712248915962,40.035842935328986,1052.4657534246576,3.197127839948007,10.613709648731335,0.0,32.4287751084038,0.6812701408315411,103934.93150684932,0,0,0
2021-01-19,19.8,0.0,0.0,76.20433669223151,86.84267150455076,1052.6027397260275,0.0,5.320061988219431,0.0,33.69566330776849,0.5057385979208938,103945.20547945205,1,0,0
2021-01-20,21.1,0.0,0.0,80.75196893238103,48.22626861964062,1052.7397260273972,25.314156817294013,3.616610612470166,5.14706550477663,29.798031067618968,1.959660165236694,103955.47945205479,2,0,0
2021-01-21,22.2,0.0,0.0,81.70877987888579,51.67902171111796,1052.876712328767,0.0,17.611881248673736,3.9835096353537103,29.39122012111421,0.4112950191760645,103965.75342465754,3,0,0
2021-01-22,23.0,0.0,0.0,89.38085419607943,53.173672284692415,1053.013698630137,19.389144010534736,0.0,0.07591471270216561,22.119145803920574,1.1890090246008485,103976.02739726027,4,0,0
2021-01-23,22.0,0.0,0.0,84.75211919093024,41.891006827601764,1053.150684931507,8.543887237433697,0.0,0.0,26.247880809069756,1.3166322785852667,103986.30136986301,5,0,0
2021-01-24,21.1,0.0,0.0,77.11548172168798,46.15260617951625,1053.2876712328766,0.0,4.494739128323069,3.227938560870967,33.43451827831201,1.7497357904457151,103996.57534246575,6,0,0
2021-01-25,20.4,0.0,0.0,75.50792664325822,89.3174961472081,1053.4246575342465,35.50621785219024,20.86047049537114,0.09690618849012607,34.69207335674179,1.6198803575991891,104006.8493150685,0,0,0
2021-01-26,20.5,0.0,0.0,82.45959585753253,55.7608368688643,1053.5616438356165,0.0,0.0,0.0,27.790404142467466,2.0457296150684194,104017.12328767125,1,0,0
2021-01-27,20.4,0.0,0.0,73.3988339648968,45.76505451695247,1053.6986301369864,18.38308347220003,0.0,3.913149131582591,36.80116603510321,0.20740344142297157,104027.39726027397,2,0,0
2021-01-28,20.2,0.0,0.0,89.15729382927177,45.349563058731164,1053.835616438356,20.011646360859565,4.164460381014527,0.0,20.942706170728236,0.8114577394705532,104037.67123287672,3,0,0
2021-01-29,21.1,0.0,0.0,85.89720060360644,75.97299838349859,1053.972602739726,0.0,0.0,6.012256239915361,24.652799396393565,0.7723218850609114,104047.94520547945,4,0,0
2021-01-30,22.1,0.0,0.0,77.65412173947648,82.72843320163204,1054.109589041096,27.849306001286575,0.0,0.0,33.39587826052352,0.4504405734210597,104058.2191780822,5,0,0
2021-01-31,22.1,0.0,0.0,71.43432735454562,52.8476149754235,1054.2465753424658,0.0,11.218578562304709,0.0,39.61567264545438,0.7940278092554635,104068.49315068492,6,0,0
2021-02-01,21.5,0.0,0.0,86.76936187082707,41.04547561676175,1054.3835616438357,5.7738725855971404,23.200407220172593,1.3954192917259258,23.98063812917293,0.8434367539429681,104078.76712328767,0,0,0
2021-02-02,21.2,0.0,0.0,79.42730077373692,51.154500922267786,1054.5205479452054,5.2064367754244145,1.9613145902390734,1.4578183834098637,31.172699226263084,1.352522708625948,104089.04109589041,1,0,0
2021-02-03,21.2,0.0,0.0,86.1890815598673,42.82578453983787,1054.6575342465753,0.0,0.0,0.0,24.410918440132697,1.6928907494230145,104099.31506849316,2,0,0
2021-02-04,20.7,0.0,0.0,72.02786170602816,45.169746831502074,1054.7945205479452,16.216165463195644,0.0,0.0,38.32213829397184,1.0146412326683538,104109.58904109588,3,0,0
2021-02-05,20.7,0.0,0.0,77.00312488523113,61.575405992382116,1054.9315068493152,15.86977441104426,2.5797598122118086,13.776088718599508,33.34687511476887,1.8267285551521149,104119.86301369863,4,0,0
2021-02-06,20.8,0.0,0.0,80.02621849859092,51.49591854308163,1055.0684931506848,0.0,11.038773433162577,0.0,30.373781501409077,0.9067968125909919,104130.13698630137,5,0,0
2021-02-07,20.6,0.0,0.0,80.2349029688237,65.79729392627117,1055.2054794520548,26.086804857563052,4.751677464953817,3.6547948818810805,30.065097031176297,0.7966808255554247,104140.41095890412,6,0,0
2021-02-08,20.7,0.0,0.0,77.74967264260378,52.67468766285952,1055.3424657534247,0.0,0.0,0.0,32.60032735739622,1.3988513340568585,104150.68493150684,0,0,0
2021-02-09,20.1,0.0,0.0,83.11424966173749,87.02686505514738,1055.4794520547946,20.650924086833147,0.0,0.0,26.935750338262512,0.15691926473389745,104160.95890410959,1,0,0
2021-02-10,20.1,0.0,0.0,74.66189785308703,85.29719839631323,1055.6164383561643,22.534102736551667,0.0,0.0,35.38810214691297,0.29149389672160086,104171.23287671233,2,0,0
2021-02-11,20.5,0.0,0.0,79.28810257489353,68.3403052505233,1055.7534246575342,0.0,8.347513263248821,0.0,30.96189742510647,1.103126904607665,104181.50684931508,3,0,0
2021-02-12,20.7,0.0,0.0,80.60147815855949,57.72119959936931,1055.890410958904,0.0,9.137716213855857,0.0,29.748521841440514,2.3629905073402155,104191.7808219178,4,0,0
2021-02-13,20.7,0.0,0.0,82.57219417029374,59.057344101736774,1056.027397260274,0.0,0.0,0.0,27.77780582970626,1.8316282716242167,104202.05479452055,5,0,0
2021-02-14,21.3,0.0,0.0,83.55807439044445,60.592614157224844,1056.1643835616437,0.0,15.898389781806838,1.3213413582281828,27.091925609555553,0.3115037668013386,104212.32876712328,6,0,0
2021-02-15,22.7,0.0,0.0,74.37678954081065,76.3789661067472,1056.3013698630136,0.0,5.740712208940013,0.0,36.97321045918935,2.131163230674097,104222.60273972603,0,0,0
2021-02-16,22.6,0.0,0.0,72.32942914632189,62.581949775941894,1056.4383561643835,15.593210645386797,13.995946451457934,0.0,38.97057085367811,1.8575218494596344,104232.87671232875,1,0,0
2021-02-17,22.9,0.0,0.0,86.38838410949255,82.83649732529487,1056.5753424657535,26.206174922392165,0.0,2.4309239578096946,25.06161589050745,1.5662716616863677,104243.1506849315,2,0,0
2021-02-18,22.0,0.3,0.0,81.81157005989796,87.20473929651823,1056.7123287671234,27.91367621579912,0.0,0.0,29.18842994010204,2.0687031054620255,104253.42465753425,3,0,0
2021-02-19,21.5,2.2,0.0,77.35756731721723,56.797307668946694,1056.849315068493,0.0,0.0,0.0,33.39243268278277,1.069863634583097,104263.69863013699,4,0,0
2021-02-20,20.0,10.3,0.0,92.90575987761262,68.034724068784,1056.986301369863,0.0,5.027844268951942,3.6959024735078394,17.094240122387376,0.6316025220492465,104273.97260273971,5,0,0
2021-02-21,19.6,3.9,0.0,82.5283731714643,44.75282684162822,1057.123287671233,0.0,17.963608229269635,2.535101360676784,27.271626828535705,1.3288561338610225,104284.24657534246,6,0,0
2021-02-22,21.2,0.5,0.0,86.14648592031914,50.02345238831795,1057.2602739726028,0.0,7.060789138151316,0.0,24.453514079680865,1.4172202134243372,104294.52054794521,0,0,0
2021-02-23,22.5,0.0,0.0,80.33759240705055,60.673288335508005,1057.3972602739725,19.297032661949153,0.0,0.0,30.91240759294945,1.391983292823789,104304.79452054795,1,0,0
2021-02-24,22.8,0.0,0.0,90.30373962440993,50.31013579508894,1057.5342465753424,32.311656470964635,0.0,0.0,21.09626037559007,1.4561770995522527,104315.06849315068,2,0,0
2021-02-25,23.6,0.0,0.0,88.77670421221602,83.82802453943589,1057.6712328767123,0.0,12.3000057271915,0.0,23.023295787783983,2.376891803774034,104325.34246575342,3,0,0
2021-02-26,24.0,0.0,0.0,78.75517925760464,47.9143128029549,1057.8082191780823,0.0,0.0,0.0,33.24482074239536,2.2653894954309552,104335.61643835617,4,0,0
2021-02-27,24.6,0.0,0.0,84.85785475477178,62.7830410776546,1057.945205479452,0.0,16.284685547723218,0.0,27.44214524522822,2.2017208877414545,104345.8904109589,5,0,0
2021-02-28,24.8,0.0,0.0,83.22687974792574,70.28496202299378,1058.0821917808219,5.603223176392136,0.0,3.261651690883399,29.173120252074263,2.023400346180705,104356.16438356164,6,0,0
2021-03-01,24.0,0.0,0.0,86.84315778766174,74.59319540804222,1058.2191780821918,0.0,15.905820726178504,7.136526821446082,25.156842212338262,2.364227457436685,104366.43835616438,0,0,0
2021-03-02,24.4,0.0,0.0,75.17538269709948,59.15346848632534,1058.3561643835617,8.481220889281794,6.789312900592783,0.0,37.02461730290052,0.3363871400305678,104376.71232876713,1,0,0
2021-03-03,24.3,0.0,0.0,83.43025729999219,83.45495343623642,1058.4931506849316,0.0,0.0,3.782441771580492,28.719742700007806,0.7362958274697747,104386.98630136986,2,0,0
2021-03-04,23.1,0.0,0.0,85.29212243424794,68.41595755389628,1058.6301369863013,0.0,0.0,0.0,26.257877565752057,1.2881342695710039,104397.2602739726,3,0,0
2021-03-05,23.3,0.0,0.0,71.20630256788442,61.97538902237759,1058.7671232876712,10.92568496007399,0.0,3.2972562055680577,40.44369743211558,2.1316827834961725,104407.53424657533,4,0,0
2021-03-06,24.5,0.0,0.0,74.08370743667112,43.36203170260183,1058.9041095890411,0.12844539621875634,4.2831669237523755,0.0,38.16629256332888,1.312397707654558,104417.80821917808,5,0,0
2021-03-07,24.9,0.0,0.0,69.8038391111995,63.23447342225825,1059.041095890411,0.0,0.7715649621771674,1.5367280835398502,42.64616088880051,1.895283374419813,104428.08219178082,6,0,0
2021-03-08,24.4,0.0,0.0,78.65296582777721,81.03679204078651,1059.1780821917807,0.0,0.0,0.0,33.547034172222794,0.4335037725973989,104438.35616438356,0,0,0
2021-03-09,24.3,0.0,0.0,83.58771127897981,70.72705091106577,1059.3150684931506,0.0,0.0,6.60207004891917,28.562288721020188,0.7057931511437444,104448.63013698629,1,0,0
2021-03-10,24.7,0.0,0.0,87.51178526048014,81.60812268645591,1059.4520547945206,0.0,0.785770297191498,0.0,24.838214739519863,1.8562626280904138,104458.90410958904,2,0,0
2021-03-11,24.9,0.0,0.0,80.37047390209888,64.70058352996529,1059.5890410958905,0.0,0.0,3.1380314878091555,32.07952609790112,0.49536162133053774,104469.17808219178,3,0,0
2021-03-12,24.3,0.0,0.0,88.14307772785646,45.92308525472409,1059.7260273972602,31.972943410094338,4.581681147886987,0.0,24.006922272143534,0.9432542431718242,104479.45205479451,4,0,0
2021-03-13,23.9,0.0,0.0,73.09949270892554,40.68199229179405,1059.86301369863,11.218388958824775,0.0,0.0,38.850507291074464,0.7356790187525714,104489.72602739725,5,0,0
2021-03-14,24.3,0.0,0.0,71.48308780322422,55.16097733592956,1060.0,0.0,0.0,0.0,40.666912196775776,0.9396680661339483,104500.0,6,0,0
2021-03-15,24.9,0.0,0.0,79.72226150551691,74.89952357488963,1060.13698630137,13.939088090214714,0.0,0.0,32.72773849448309,1.7999777177871288,104510.27397260274,0,0,0
2021-03-16,25.5,0.0,0.0,81.92032724469654,79.51299519708469,1060.2739726027398,0.0,0.0,0.0,30.829672755303463,0.9828332347427224,104520.54794520549,1,0,0
2021-03-17,25.3,0.0,0.0,79.83652625952953,54.78764173101647,1060.4109589041095,23.462492751732825,0.0,0.0,32.813473740470464,1.4326319742590565,104530.82191780822,2,0,0
2021-03-18,25.3,0.0,0.0,69.66278949980062,64.78269604416235,1060.5479452054794,7.392843843961878,0.0,1.2062012420336465,42.987210500199375,0.33983650493058315,104541.09589041096,3,0,0
2021-03-19,25.0,0.0,0.0,79.55439980243605,61.05594522170408,1060.6849315068494,0.0,19.53259137526568,0.4225257284643129,32.94560019756395,2.0320424637631067,104551.36986301371,4,0,0
2021-03-20,24.9,0.0,0.0,73.47765249747573,60.5261392175714,1060.8219178082193,8.954338516205553,0.0,3.9899727480611813,38.97234750252427,0.9877327015554996,104561.64383561644,5,0,0
2021-03-21,25.8,0.0,0.0,83.3483627441502,51.567435660007526,1060.958904109589,0.0,1.7775010626803134,4.617543080236843,29.551637255849805,1.6564819816800218,104571.91780821918,6,0,0
2021-03-22,26.1,0.0,0.0,81.83299123048424,46.818555251472915,1061.0958904109589,0.0,4.004813865063287,0.0,31.21700876951576,1.8409350439883985,104582.19178082192,0,0,0
2021-03-23,26.2,0.0,0.0,75.30060106836322,49.83442791156065,1061.2328767123288,0.0,1.3106518621584873,4.343862502953855,37.79939893163678,0.603186213068081,104592.46575342467,1,0,0
2021-03-24,26.4,0.0,0.0,77.43066541331653,42.766619358167304,1061.3698630136987,2.858861895274135,0.0,0.0,35.76933458668347,2.22321996388804,104602.7397260274,2,0,0
2021-03-25,26.9,0.0,0.0,74.70393239055524,49.90653709117885,1061.5068493150684,34.650299989701836,0.0,2.9392794406886753,38.746067609444765,1.578938203856687,104613.01369863014,3,0,0
2021-03-26,27.0,0.0,0.0,79.68660451363414,40.46004488126897,1061.6438356164383,44.626002923852646,14.50927548279212,3.0986939235143436,33.81339548636586,1.1289403402035556,104623.28767123287,4,0,0
2021-03-27,27.0,0.0,0.0,84.77571160250619,71.36292003179892,1061.7808219178082,12.761022028815143,18.07196643637885,0.0,28.724288397493808,0.5376044405877269,104633.56164383562,5,0,0
2021-03-28,27.2,0.0,0.0,75.07136976832228,55.81877036938414,1061.9178082191781,10.016889498889139,0.0,0.46489623264704827,38.52863023167772,2.361522250962896,104643.83561643836,6,0,0
2021-03-29,27.4,0.0,0.0,82.52023257758923,88.65723557134544,1062.054794520548,0.0,0.0,0.0,31.179767422410773,1.9121636899159002,104654.1095890411,0,0,0
2021-03-30,27.4,0.0,0.0,77.3487119081378,49.68585253881489,1062.1917808219177,0.0,0.0,0.0,36.3512880918622,0.5992589505597973,104664.38356164383,1,0,0
2021-03-31,28.9,0.0,0.0,76.03563583868828,57.291428515479694,1062.3287671232877,0.0,0.0,6.7542616534950275,38.414364161311724,0.9105058593381388,104674.65753424658,2,0,0
2021-04-01,27.9,0.0,0.0,79.46484820022721,57.89205793207666,1062.4657534246576,0.0,5.059655534558653,0.0,34.485151799772794,2.0432182194113757,104684.93150684932,3,0,0
2021-04-02,27.4,0.0,0.0,74.82378838790314,40.42257480312303,1062.6027397260275,0.0,0.0,0.0,38.87621161209687,1.7696263917168136,104695.20547945205,4,0,0
2021-04-03,27.4,0.0,0.0,77.23175347326409,81.96039765197295,1062.7397260273972,0.0,21.650560678066025,0.37847470002546724,36.46824652673591,1.9378823025177385,104705.47945205479,5,0,0
2021-04-04,27.6,0.0,0.0,74.01061053705575,41.599723007216234,1062.876712328767,0.0,11.905485943435961,3.427948731492082,39.78938946294424,1.158882645311038,104715.75342465754,6,0,0
2021-04-05,27.5,0.0,0.0,89.82362566458195,87.00899173646206,1063.013698630137,14.958205122350677,2.125740306322149,0.0,23.926374335418046,1.8195430303412006,104726.02739726027,0,0,0
2021-04-06,27.4,0.0,0.0,80.17631775985865,84.60371755468103,1063.150684931507,0.0,10.269862633197322,5.831852728346261,33.523682240141355,1.027584934873393,104736.30136986301,1,0,0
2021-04-07,27.3,0.0,0.0,76.50137246003708,66.77609580429818,1063.2876712328766,4.784937282222991,11.059004243573089,2.6548783098204525,37.14862753996292,0.6070310006516714,104746.57534246575,2,0,0
2021-04-08,27.3,0.0,0.0,81.0698995536711,67.1797787455646,1063.4246575342465,41.48165339499947,0.0,0.0,32.58010044632889,1.6184248836192638,104756.8493150685,3,0,0
2021-04-09,27.0,0.0,0.0,79.43835975154585,72.68889614780781,1063.5616438356165,0.0,0.0,0.0,34.061640248454154,2.442433421437106,104767.12328767125,4,0,0
2021-04-10,26.5,0.0,0.0,78.89515200233389,59.35250059674435,1063.6986301369864,0.0,0.7814306296964745,0.0,34.35484799766611,0.845442331348791,104777.39726027397,5,0,0
2021-04-11,26.5,0.0,0.0,83.07083350021712,72.36111416989277,1063.835616438356,0.0,8.61636124497944,2.3968047671471115,30.17916649978288,1.2063270213100952,104787.67123287672,6,0,0
2021-04-12,26.5,0.0,0.0,83.78753855023652,42.238419434424344,1063.972602739726,22.01919269997142,1.3906039865341766,0.0,29.46246144976348,1.7176032905676486,104797.94520547945,0,0,0
2021-04-13,26.7,0.0,0.0,77.34749426194736,42.702381367486325,1064.109589041096,39.166949084411876,0.0,12.745048543588611,36.00250573805264,1.3996150770939708,104808.2191780822,1,0,0
2021-04-14,24.7,4.6,0.0,79.4209087967766,62.86152098097722,1064.2465753424658,0.0,0.0,2.65513047447105,32.9290912032234,2.124226709701718,104818.49315068492,2,0,0
2021-04-15,23.0,22.6,0.0,89.92474151424177,67.48111505530174,1064.3835616438357,9.933984464730434,0.0,0.7443840195884555,21.575258485758226,1.9281824955268383,104828.76712328767,3,0,0
2021-04-16,24.5,0.9,0.0,68.94039417632207,84.39088201679095,1064.5205479452054,0.0,0.0,5.9078385820957315,43.30960582367793,0.23991328926965688,104839.04109589041,4,0,0
2021-04-17,26.5,0.0,0.0,72.42404468900725,45.233031695394814,1064.6575342465753,0.0,19.72542176789808,11.718270264063124,40.825955310992754,2.4962109614170576,104849.31506849316,5,0,0
2021-04-18,26.5,0.2,0.0,86.93437133722261,81.13239635969447,1064.7945205479452,52.886866940340695,0.0,4.353733222942016,26.315628662777385,1.9057658889267213,104859.58904109588,6,0,0
2021-04-19,26.8,0.0,0.0,88.22483856750642,50.50236686460348,1064.9315068493152,0.0,5.055892418358746,4.7440654823581,25.175161432493574,2.173367959105872,104869.86301369863,0,0,0
2021-04-20,25.2,7.9,0.0,82.70481980221811,59.70418242550159,1065.0684931506848,5.074793229891469,14.891131083282897,0.6534501223219116,29.89518019778189,1.6628745090288313,104880.13698630137,1,0,0
2021-04-21,24.9,8.8,0.0,87.28278481527883,55.83012174137065,1065.2054794520548,9.353863435308664,22.71449745422796,0.0,25.16721518472117,2.1550843073122294,104890.41095890412,2,0,0
2021-04-22,25.9,1.1,0.0,82.10625077271767,60.00776364326995,1065.3424657534247,21.715726498786942,0.0,0.0,30.843749227282327,0.3697191398289026,104900.68493150684,3,0,0
2021-04-23,24.4,12.2,0.0,100.0,47.52477490362928,1065.4794520547946,1.9596630694179087,4.9142945272019976,0.0,10.705595957723812,0.9345708053423574,104910.95890410959,4,0,0
2021-04-24,24.0,17.6,0.0,94.39787455717288,65.17850372017774,1065.6164383561643,6.161010790082047,5.69760357198647,0.0,17.602125442827116,2.2034102646507825,104921.23287671233,5,0,0
2021-04-25,25.7,0.1,0.0,79.41041204259616,80.08212949156837,1065.7534246575342,0.0,1.9548173155329083,0.0,33.43958795740384,0.5839725070405414,104931.50684931508,6,0,0
2021-04-26,26.3,0.0,0.0,75.22229779699788,62.07670051894485,1065.890410958904,5.382538824902147,0.0,0.0,37.92770220300212,0.28778103659205456,104941.7808219178,0,0,0
2021-04-27,26.1,0.0,0.0,71.96776839871214,64.53067879490996,1066.027397260274,0.0,4.359753895000459,0.0,41.08223160128786,1.9914854558685255,104952.05479452055,1,0,0
2021-04-28,26.9,0.0,0.0,81.01731817933612,82.4383792640657,1066.1643835616437,12.431437797121017,0.0,0.9545826207185535,32.43268182066389,2.105166773543911,104962.32876712328,2,0,0
2021-04-29,26.3,0.5,0.0,76.46824627357849,75.30290573190155,1066.3013698630136,0.0,6.820694900626313,0.0,36.68175372642151,0.49036532365576146,104972.60273972603,3,0,0
2021-04-30,26.5,0.0,0.0,72.88873145201163,64.52272042598923,1066.4383561643835,7.542007878043729,1.261779036619672,0.734676491933439,40.361268547988374,2.150430358678517,104982.87671232875,4,0,0
2021-05-01,26.8,0.0,0.0,76.76713557878736,52.884782409458985,1066.5753424657535,0.0,0.0,0.0,36.63286442121264,1.7482427094332071,104993.1506849315,5,0,0
2021-05-02,26.7,0.0,0.0,74.59225998192802,84.24633734224832,1066.7123287671234,22.521005015443365,20.46862195719558,15.384301850902517,38.75774001807198,1.3481984397198015,105003.42465753425,6,0,0
2021-05-03,26.4,0.8,0.0,88.83570817536283,68.85102008452792,1066.849315068493,0.0,0.0,6.800579500901565,24.364291824637174,2.092600462675324,105013.69863013699,0,0,0
2021-05-04,25.2,3.3,0.0,86.05819878474726,51.05738050553467,1066.986301369863,0.0,0.0,0.0,26.54180121525274,1.106198198365518,105023.97260273971,1,0,0
2021-05-05,26.8,0.0,0.0,79.96013679341691,53.45598763190052,1067.123287671233,25.238430014279835,19.91553302204734,1.1643404371344912,33.43986320658309,0.5655854949361533,105034.24657534246,2,0,0
2021-05-06,27.1,0.0,0.0,87.39972069445012,80.1566544468123,1067.2602739726028,0.0,0.0,0.0,26.150279305549876,0.7836464238654727,105044.52054794521,3,0,0
2021-05-07,26.3,0.7,0.0,80.73684153823808,42.207278104372776,1067.3972602739725,0.0,0.0,0.0,32.41315846176192,1.3123936439039556,105054.79452054795,4,0,0
2021-05-08,26.8,0.9,0.0,76.14357899335869,89.60460935144101,1067.5342465753424,0.0,0.0,0.0,37.25642100664131,1.375193902415622,105065.06849315068,5,0,0
2021-05-09,27.3,0.1,0.0,87.66562038634828,46.51758398573959,1067.6712328767123,27.488761863416347,8.407344821295492,2.1610834537962695,25.98437961365172,2.0333939834589607,105075.34246575342,6,0,0
2021-05-10,26.3,4.9,0.0,85.14455021842329,79.80342626984687,1067.8082191780823,0.0,2.078025073533134,0.0,28.005449781576708,1.9992465367656027,105085.61643835617,0,0,0
2021-05-11,25.9,14.2,0.0,81.91376922836771,59.73876583858414,1067.945205479452,62.75497067319988,0.0,4.83913012012602,31.036230771632287,1.4952797372909796,105095.8904109589,1,0,0
2021-05-12,25.1,10.0,0.0,84.04830660958196,64.61080916437334,1068.0821917808219,21.121136181321035,0.0,4.968911072652195,28.501693390418044,1.9738851600771432,105106.16438356164,2,0,0
2021-05-13,25.1,2.1,0.0,76.67190873307621,84.0325288732289,1068.2191780821918,4.464778282583193,0.0,6.869571926057247,35.87809126692379,0.5602562999048103,105116.43835616438,3,0,0
2021-05-14,25.7,2.3,0.0,74.23600134517832,60.64555947946066,1068.3561643835617,0.0,0.0,0.0,38.61399865482168,0.2201548650239064,105126.71232876713,4,0,0
2021-05-15,22.9,3.9,0.0,86.58088773765822,66.87468768366173,1068.4931506849316,5.711081497153138,4.258436586298291,2.376828053460051,24.869112262341783,2.1967211743232804,105136.98630136986,5,0,0
2021-05-16,22.6,8.2,0.0,93.64708320235064,42.4649831204585,1068.6301369863013,10.422448567586766,4.182057558879721,3.162271083211504,17.652916797649358,0.28133078503064696,105147.2602739726,6,0,0
2021-05-17,24.3,4.7,0.0,75.35716213090429,40.117373693372656,1068.7671232876712,12.90431171900114,0.0,0.0,36.79283786909571,0.6920522313855935,105157.53424657533,0,0,0
2021-05-18,24.8,0.1,0.0,82.86484618345285,52.23999365008629,1068.9041095890411,11.11208932006897,10.63940987560856,0.0,29.535153816547144,1.768765479098523,105167.80821917808,1,0,0
2021-05-19,24.7,4.5,0.0,78.99678715439086,74.02915464593836,1069.041095890411,1.7916136251049763,2.525688459966235,8.047603328879864,33.35321284560914,1.082675050305542,105178.08219178082,2,0,0
2021-05-20,23.8,22.0,0.0,88.56437308117651,46.06324466795684,1069.1780821917807,0.0,13.845320475939062,1.1374793786602686,23.335626918823486,2.203153527797221,105188.35616438356,3,0,0
2021-05-21,23.1,13.9,0.0,83.98803037880566,45.68809794022747,1069.3150684931506,0.0,4.441983272906719,3.17983875355869,27.56196962119434,0.8151515071894468,105198.63013698629,4,0,0
2021-05-22,23.2,2.4,0.0,76.88004615160092,60.54803040179516,1069.4520547945206,0.0,11.013229577357622,0.0,34.71995384839908,0.1284912320064623,105208.90410958904,5,0,0
2021-05-23,24.8,0.1,0.0,80.29260813972414,72.39185193041132,1069.5890410958905,22.67540193734129,4.665453114501269,0.0,32.10739186027586,0.8215735373457859,105219.17808219178,6,0,0
2021-05-24,24.9,0.0,0.0,75.84524941794481,75.60359961239652,1069.7260273972602,11.871134445617237,13.462257562027482,0.0,36.60475058205519,1.487380118043596,105229.45205479451,0,0,0
2021-05-25,23.7,8.6,0.0,85.6522841288992,48.92253370491874,1069.86301369863,0.0,5.2225063601777855,0.0,26.197715871100804,1.002252100967904,105239.72602739725,1,0,0
2021-05-26,24.0,0.1,0.0,79.79880945275431,43.979407368602125,1070.0,13.118015530595219,0.0,0.0,32.20119054724569,1.3836946138210127,105250.0,2,0,0
2021-05-27,24.3,0.0,0.0,78.80525976566796,87.0198516972772,1070.13698630137,3.894723894375497,22.724347204468817,0.0,33.34474023433204,2.2038354852040447,105260.27397260274,3,0,0
2021-05-28,24.3,0.0,0.0,75.462181689792,53.033319128105084,1070.2739726027398,0.0,8.89037122279892,0.0,36.687818310207994,2.2899641301528844,105270.54794520549,4,0,0
2021-05-29,24.6,0.5,0.0,77.36614334715834,82.66732488043618,1070.4109589041095,0.0,5.737444210044131,0.0,34.933856652841655,0.738337755169869,105280.82191780822,5,0,0
2021-05-30,25.0,0.2,0.0,83.87695612912877,83.17457252314091,1070.5479452054794,22.48225439972027,0.0,3.3545562413843752,28.62304387087123,1.2091371358477618,105291.09589041096,6,0,0
2021-05-31,25.3,0.5,0.0,82.7545859381219,78.62612958812721,1070.6849315068494,18.950529242457158,0.0,3.0189526013894707,29.895414061878093,1.417945636579483,105301.36986301371,0,0,0
2021-06-01,25.5,4.8,0.0,77.51222377600725,48.44168033262851,1070.8219178082193,0.0,2.927154821418534,0.0,35.23777622399275,2.377869896531793,105311.64383561644,1,0,0
2021-06-02,24.8,18.0,0.0,89.49666152714613,81.09007296271002,1070.958904109589,8.141045742490702,1.455211977682408,0.0,22.903338472853868,2.4966815659945234,105321.91780821918,2,0,0
2021-06-03,23.7,20.1,0.0,93.80693561685894,78.46252796207933,1071.0958904109589,0.0,0.0,0.0,18.043064383141065,0.6649773972196639,105332.19178082192,3,0,0
2021-06-04,22.9,18.3,0.0,80.80297359439315,69.83614950531086,1071.2328767123288,0.0,1.4098269961206,0.0,30.647026405606848,1.844751691229957,105342.46575342467,4,0,0
2021-06-05,23.0,7.3,0.0,86.36680096189968,56.86010175844764,1071.3698630136987,0.0,15.886269280435958,3.222592458226457,25.133199038100315,1.0072745493596684,105352.7397260274,5,0,0
2021-06-06,23.4,2.3,0.0,77.83688120527077,53.125430213327206,1071.5068493150684,17.247869447655177,6.954024745502987,4.641228456721623,33.86311879472923,0.11945967252691175,105363.01369863014,6,0,0
2021-06-07,24.3,0.0,0.0,82.8529933429658,46.09446060401795,1071.6438356164383,19.062500907521734,0.0,0.0,29.297006657034196,0.12220605384616566,105373.28767123287,0,0,0
2021-06-08,24.4,0.0,0.0,76.18370421728741,65.48785334504358,1071.7808219178082,10.26170840194586,0.0,0.0,36.01629578271259,1.205358418149414,105383.56164383562,1,0,0
