date,temperature,rainfall,windspeed,humidity,aqi,co,no2,so2,water_quality,industry_emission,day_of_week,traffic_density,population_density,forest_cover_ha,urban_expansion_rate,drought_index,time_of_day,crisis_score,crisis_label,health_risk_label,traffic_status_label
2021-02-19,21.5,2.2,15.5,64,0.0,0.0,0.0,0.0,77.88605385377377,5.929321753546457,4,21.079715423657525,12568.181818181818,111259.8783698956,0.8894074677057384,0.22113946146226227,12,7.945176415372986,0,0,0
2021-02-20,20.0,10.3,18.3,81,0.0,0.0,0.0,0.0,90.3246079020901,0.0,5,11.440125566009458,12569.550930996715,112579.09220196697,1.319948066264067,0.09675392097909907,12,3.1314201406931605,0,0,0
2021-02-21,19.6,3.9,19.8,86,0.0,0.0,0.0,0.0,82.02269853717144,4.8516377249058715,6,0.0,12570.92004381161,112049.98669292303,0.15754107370367604,0.17977301462828565,12,6.120936097584449,0,0,0
2021-02-22,21.2,0.5,16.2,75,0.0,0.0,0.0,0.0,84.91718873625531,0.3130678125696388,0,0.0,12572.289156626506,112569.99905507949,0.8512608512837951,0.1508281126374469,12,4.571803551008852,0,0,0
2021-02-23,22.5,0.0,14.8,62,0.0,0.0,0.0,0.0,80.27007392564043,0.0,1,0.0,12573.658269441403,111981.86681814589,2.067683554064812,0.19729926074359572,12,5.918977822307871,0,0,0
2021-02-24,22.8,0.0,16.6,58,0.0,0.0,0.0,0.0,88.24299169952795,0.0,2,0.0,12575.027382256298,110748.71865352328,1.4294601612511302,0.1175700830047205,12,3.5271024901416155,0,0,0
2021-02-25,23.6,0.0,13.0,51,0.0,0.0,0.0,0.0,87.02136336977281,0.0,3,2.262809141060456,12576.396495071194,111926.75453447177,1.1813979827586818,0.1297863663022718,12,3.938847171889365,0,0,0
2021-02-26,24.0,0.0,13.8,46,0.0,0.0,0.0,0.0,79.0041434060837,2.764950335773378,4,0.0,12577.76560788609,112525.69074832796,0.785260172116815,0.20995856593916296,12,6.713499528540896,0,0,0
2021-02-27,24.6,0.0,13.7,45,0.0,0.0,0.0,0.0,83.88628380381742,0.0,5,0.0,12579.134720700986,111541.62644281302,0.8153020546992541,0.16113716196182581,12,4.8341148588547735,0,0,0
2021-02-28,24.8,0.0,17.7,40,0.0,0.0,0.0,0.0,82.58150379834059,4.533464790742043,6,0.0,12580.503833515882,111787.39758126369,1.0194434406174027,0.17418496201659406,12,5.905568579109128,0,0,0
2021-03-01,24.0,0.0,16.3,41,0.0,0.0,0.0,0.0,85.4745262301294,0.0,0,0.0,12581.872946330777,111886.19392730447,2.105369703914945,0.145254737698706,12,4.35764213096118,0,0,0
2021-03-02,24.4,0.0,23.9,41,0.0,0.0,0.0,0.0,76.14030615767959,0.0,1,12.673220495481175,12583.242059145674,110517.38435250825,2.421311696339844,0.23859693842320406,12,7.411372562605746,0,0,0
2021-03-03,24.3,0.0,22.0,39,0.0,0.0,0.0,0.0,82.74420583999375,0.0,2,0.0,12584.611171960569,112795.69569352378,1.152772915240899,0.17255794160006244,12,5.176738248001874,0,0,0
2021-03-04,23.1,0.0,21.3,39,0.0,0.0,0.0,0.0,84.23369794739835,1.0908956478749037,3,33.57349346745132,12585.980284775465,111502.21467921899,1.0440468129946283,0.15766302052601644,12,5.564994832310755,0,0,0
2021-03-05,23.3,0.0,15.3,48,0.0,0.0,0.0,0.0,72.96504205430755,2.660662170291901,4,0.0,12587.349397590362,112198.65084876653,2.1317218619676708,0.2703495794569245,12,8.50958670925152,0,0,0
2021-03-06,24.5,0.0,13.0,46,0.0,0.0,0.0,0.0,75.2669659493369,0.0,5,26.223349956052488,12588.718510405257,111895.31317781855,1.1245727695271286,0.24733034050663094,12,7.944377214319978,0,0,0
2021-03-07,24.9,0.0,16.1,44,0.0,0.0,0.0,0.0,71.84307128895959,0.0,6,0.0,12590.087623220154,112560.35388743489,1.424843613509563,0.2815692871104041,12,8.447078613312122,0,0,0
2021-03-08,24.4,0.0,16.9,44,0.0,0.0,0.0,0.0,78.92237266222178,0.5968444403894836,0,17.191697446871125,12591.456736035048,112127.45303383177,0.6542599950369866,0.21077627337778226,12,6.756648816329312,0,0,0
2021-03-09,24.3,0.0,21.6,49,0.0,0.0,0.0,0.0,82.87016902318385,1.3102156552005284,1,1.596029681174662,12592.825848849945,111799.84345021979,1.8844060858697806,0.17129830976816152,12,5.367402234948418,0,0,0
2021-03-10,24.7,0.0,21.3,55,0.0,0.0,0.0,0.0,86.00942820838411,1.2128842648850928,2,22.791110720509383,12594.194961664842,111463.42865308319,1.3767719638498765,0.1399057179161589,12,4.834926391627719,0,0,0
2021-03-11,24.9,0.0,16.5,55,0.0,0.0,0.0,0.0,80.2963791216791,3.7073465754664623,3,0.0,12595.564074479737,112301.99216339644,2.04168292057682,0.19703620878320904,12,6.46718824981624,0,0,0
2021-03-12,24.3,0.0,17.2,40,0.0,0.0,0.0,0.0,86.51446218228517,0.0,4,0.0,12596.933187294633,110959.22677409061,1.9737585520688072,0.13485537817714832,12,4.045661345314449,0,0,0
2021-03-13,23.9,0.0,16.7,44,0.0,0.0,0.0,0.0,74.47959416714043,2.0406483163513482,5,28.410085745421263,12598.30230010953,112211.77324956839,0.6160114438480685,0.2552040583285957,12,8.530420712218998,0,0,0
2021-03-14,24.3,0.0,20.3,44,0.0,0.0,0.0,0.0,73.18647024257938,3.577522537433925,6,0.0,12599.671412924425,111332.18627701556,1.8175253213386298,0.2681352975742063,12,8.580687307841275,0,0,0
2021-03-15,24.9,0.0,17.7,37,0.0,0.0,0.0,0.0,79.77780920441353,0.0,0,4.431169472484212,12601.040525739321,112500.73109713384,2.020130579083291,0.2022219079558647,12,6.155280628125625,0,0,0
2021-03-16,25.5,0.0,17.3,40,0.0,0.0,0.0,0.0,81.53626179575723,0.9589554777569317,1,24.6950382808959,12602.409638554216,111948.11965084942,0.9306573778777482,0.18463738204242774,12,6.17686554855429,0,0,0
2021-03-17,25.3,0.0,17.1,41,0.0,0.0,0.0,0.0,79.86922100762362,0.0,2,0.0,12603.778751369113,112182.41237680566,0.514261870965459,0.20130778992376375,12,6.0392336977129135,0,0,0
2021-03-18,25.3,0.0,18.3,44,0.0,0.0,0.0,0.0,71.7302315998405,0.0,3,11.909817952785147,12605.14786418401,111894.22551315551,0.10631717339101164,0.2826976840015951,12,8.719126879103554,0,0,0
2021-03-19,25.0,0.0,16.9,41,0.0,0.0,0.0,0.0,79.64351984194884,1.043029450615009,4,0.0,12606.516976998904,110969.92317203521,1.1821687674235557,0.2035648015805116,12,6.263398465007597,0,0,0
2021-03-20,24.9,0.0,15.1,44,0.0,0.0,0.0,0.0,74.78212199798058,0.0,5,0.0,12607.886089813801,111408.62775127057,0.9458385556932197,0.2521787800201942,12,7.565363400605825,0,0,0
2021-03-21,25.8,0.0,16.8,40,0.0,0.0,0.0,0.0,82.67869019532016,0.0,6,1.445579307685778,12609.255202628698,112168.06761513648,1.4317836011809815,0.1732130980467984,12,5.225304527557668,0,0,0
2021-03-22,26.1,0.0,18.4,35,0.0,0.0,0.0,0.0,81.4663929843874,0.10245725246407379,0,0.0,12610.624315443592,111908.08146837323,0.5512986222130858,0.18533607015612608,12,5.5754506925533915,0,0,0
2021-03-23,26.2,0.0,16.8,45,0.0,0.0,0.0,0.0,76.24048085469057,0.0,1,0.0,12611.993428258489,112408.1291257087,2.1631973143995404,0.23759519145309427,12,7.127855743592828,0,0,0
2021-03-24,26.4,0.0,18.8,48,0.0,0.0,0.0,0.0,77.94453233065323,0.0,2,27.021457848262784,12613.362541073384,112012.15206793699,0.7186125175074631,0.22055467669346773,12,7.1570694577692855,0,0,0
2021-03-25,26.9,0.0,23.4,44,0.0,0.0,0.0,0.0,75.76314591244419,2.03811984886951,3,17.723823771695912,12614.73165388828,111320.04445442962,0.6434310522103599,0.24236854087555815,12,7.931250679031088,0,0,0
2021-03-26,27.0,0.0,19.8,40,0.0,0.0,0.0,0.0,79.74928361090731,0.0,4,0.0,12616.100766703177,111398.24394428315,1.2537137355624544,0.20250716389092682,12,6.075214916727806,0,0,0
2021-03-27,27.0,0.0,18.1,44,0.0,0.0,0.0,0.0,83.82056928200495,1.9989375027276357,5,4.862469170257862,12617.469879518072,111840.61532176765,1.2972424569862582,0.16179430717995047,12,5.250919224212817,0,0,0
2021-03-28,27.2,0.0,19.1,43,0.0,0.0,0.0,0.0,76.05709581465783,1.3877738785618536,6,0.0,12618.838992332969,110625.01520686851,0.6162045490842227,0.23942904185342173,12,7.39103733738693,0,0,0
2021-03-29,27.4,0.0,17.6,39,0.0,0.0,0.0,0.0,82.01618606207138,0.0,0,27.13166771655964,12620.208105147864,112611.6387960426,0.7524657441421978,0.17983813937928617,12,5.9377775357097775,0,0,0
2021-03-30,27.4,0.0,15.0,46,0.0,0.0,0.0,0.0,77.87896952651023,0.0,1,0.0,12621.57721796276,111988.67183478244,0.5072925739725879,0.22121030473489767,12,6.63630914204693,0,0,0
2021-03-31,28.9,0.0,13.3,35,0.0,0.0,0.0,0.0,76.82850867095063,3.5823282091421174,2,4.636841842696961,12622.946330777657,112374.19637848063,1.8243044279756002,0.23171491329049376,12,7.581533466940068,0,0,0
2021-04-01,27.9,0.0,14.8,46,0.0,0.0,0.0,0.0,79.57187856018177,0.0,3,22.9206028828413,12624.315443592552,110963.25772291415,1.9482136750097965,0.20428121439818225,12,6.5868484896022945,0,0,0
2021-04-02,27.4,0.0,15.5,46,0.0,0.0,0.0,0.0,75.8590307103225,0.0,4,0.0,12625.684556407448,112368.7228868589,1.2095883939022782,0.24140969289677505,12,7.242290786903249,0,0,0
2021-04-03,27.4,0.0,21.2,51,0.0,0.0,0.0,0.0,77.78540277861127,1.3861826797556893,5,31.17578368993788,12627.053669222343,112855.07037555768,1.8138088544440418,0.22214597221388732,12,7.495822242178731,0,0,0
2021-04-04,27.6,0.0,13.4,48,0.0,0.0,0.0,0.0,75.2084884296446,2.3501715278477864,6,0.0,12628.42278203724,111071.76235571768,1.8662449406498693,0.24791511570355396,12,7.789979200283787,0,0,0
2021-04-05,27.5,0.0,21.5,48,0.0,0.0,0.0,0.0,87.85890053166555,0.0,0,32.59284262225597,12629.791894852136,112110.78304422078,0.4318612664267406,0.12141099468334449,12,4.294186692945453,0,0,0
2021-04-06,27.4,0.0,19.4,48,0.0,0.0,0.0,0.0,80.14105420788691,0.0,1,0.0,12631.161007667031,111718.51773247507,2.4188272596028884,0.19858945792113092,12,5.957683737633927,0,0,0
2021-04-07,27.3,0.0,22.7,39,0.0,0.0,0.0,0.0,77.20109796802966,4.267109585095523,2,0.0,12632.530120481928,110938.62644936985,2.0704766730314343,0.22798902031970347,12,7.47973704735543,0,0,0
2021-04-08,27.3,0.0,17.6,37,0.0,0.0,0.0,0.0,80.85591964293688,5.216698991392737,3,0.0,12633.899233296823,111950.16597278246,0.5907603068699764,0.1914408035706312,12,6.525728955827844,0,0,0
2021-04-09,27.0,0.0,17.7,39,0.0,0.0,0.0,0.0,79.55068780123668,2.9365741523453863,4,0.0,12635.26834611172,112113.40620263774,0.5467960857905686,0.20449312198763325,12,6.575279782480805,0,0,0
2021-04-10,26.5,0.0,17.0,45,0.0,0.0,0.0,0.0,79.1161216018671,0.25595442769507215,5,0.0,12636.637458926616,111388.92193724719,0.4015867493909986,0.20883878398132893,12,6.303556683594129,0,0,0
2021-04-11,26.5,0.0,17.3,53,0.0,0.0,0.0,0.0,82.4566668001737,0.0,6,0.0,12638.006571741511,112265.32408707174,0.4321085501006041,0.17543333199826294,12,5.262999959947888,0,0,0
2021-04-12,26.5,0.0,19.3,58,0.0,0.0,0.0,0.0,83.03003084018923,0.0,0,0.0,12639.375684556408,110841.86473691209,1.8955883176688708,0.16969969159810772,12,5.090990747943232,0,0,0
2021-04-13,26.7,0.0,16.9,57,0.0,0.0,0.0,0.0,77.87799540955788,1.5675423157972723,1,19.15583228945811,12640.744797371304,110920.74898044439,1.2271702166838965,0.22122004590442113,12,7.254849370291389,0,0,0
2021-04-14,24.7,4.6,16.1,72,0.0,0.0,0.0,0.0,79.53672703742129,1.2551946626660513,2,4.152067028012516,12642.113910186199,111729.30636482614,1.9790420145756813,0.20463272962578716,12,6.410302428733772,0,0,0
2021-04-15,23.0,22.6,11.5,83,0.0,0.0,0.0,0.0,87.93979321139344,4.204795778839288,3,6.153533068022277,12643.483023001096,111666.58091938043,1.891011746440493,0.12060206788606564,12,4.371852064768308,0,0,0
2021-04-16,24.5,0.9,12.0,68,0.0,0.0,0.0,0.0,71.15231534105766,1.9513502776084175,4,0.0,12644.85213581599,111288.4821495448,1.551070512412532,0.2884768465894234,12,8.947007939323964,0,0,0
2021-04-17,26.5,0.0,12.3,57,0.0,0.0,0.0,0.0,73.93923575120579,0.0,5,0.0,12646.221248630887,112044.44672510534,1.747279855788831,0.2606076424879421,12,7.818229274638265,0,0,0
2021-04-18,26.5,0.2,13.8,56,0.0,0.0,0.0,0.0,85.5474970697781,3.155842853168756,6,35.97450036702624,12647.590361445784,111897.9772775899,0.1440537385099403,0.144525029302219,12,5.528617314382407,0,0,0
2021-04-19,26.8,0.0,12.3,59,0.0,0.0,0.0,0.0,86.57987085400514,0.0,0,0.0,12648.959474260679,112054.48026931148,0.8482663523320526,0.13420129145994864,12,4.026038743798459,0,0,0
2021-04-20,25.2,7.9,11.8,71,0.0,0.0,0.0,0.0,82.16385584177448,0.0,1,33.124165041145915,12650.328587075575,111556.72312953087,1.6307732302225846,0.1783614415822552,12,6.013326548290575,0,0,0
2021-04-21,24.9,8.8,10.5,71,0.0,0.0,0.0,0.0,85.82622785222306,0.7506006187550834,2,0.0,12651.69769989047,111912.46209455872,0.12242788836698609,0.14173772147776942,12,4.364721737146346,0,0,0
2021-04-22,25.9,1.1,16.1,66,0.0,0.0,0.0,0.0,81.68500061817414,5.987002469351893,3,0.04575872287008099,12653.066812705367,111381.22742241708,0.17914466483822417,0.18314999381825858,12,6.393465359407942,0,0,0
2021-04-23,24.4,12.2,12.0,76,0.0,0.0,0.0,0.0,97.19552323382095,9.329755668016082,4,21.407303204598595,12654.435925520263,112623.84253233793,2.14453115792892,0.028044767661790537,12,2.668952444148099,0,0,0
2021-04-24,24.0,17.6,11.1,80,0.0,0.0,0.0,0.0,91.51829964573831,1.8201691774085482,5,25.43784843877313,12655.805038335158,111183.54091559617,1.7416596680609724,0.0848170035426169,12,3.326292451665252,0,0,0
2021-04-25,25.7,0.1,11.5,65,0.0,0.0,0.0,0.0,79.52832963407694,0.0,6,0.0,12657.174151150055,112635.34312874888,0.7368873594888254,0.20471670365923056,12,6.141501109776918,0,0,0
2021-04-26,26.3,0.0,9.6,55,0.0,0.0,0.0,0.0,76.1778382375983,1.6035169454416507,0,0.0,12658.543263964952,111593.01900092697,1.7511108162849016,0.23822161762401706,12,7.387176070536759,0,0,0
2021-04-27,26.1,0.0,13.7,56,0.0,0.0,0.0,0.0,73.57421471896971,2.662966277621508,1,0.0,12659.912376779846,110880.70019596042,2.0018960059342317,0.2642578528103029,12,8.327180525952311,0,0,0
2021-04-28,26.9,0.0,11.0,49,0.0,0.0,0.0,0.0,80.81385454346889,0.0,2,6.759150564642366,12661.281489594743,112245.37592935165,0.836306279464243,0.19186145456531112,12,5.89102664825218,0,0,0
2021-04-29,26.3,0.5,12.3,58,0.0,0.0,0.0,0.0,77.17459701886278,5.385634067736967,3,17.82607373739511,12662.650602409638,111617.16756166736,0.18648970599804987,0.22825402981137222,12,8.011987479249612,0,0,0
2021-04-30,26.5,0.0,18.9,57,0.0,0.0,0.0,0.0,74.31098516160931,0.6902122775742062,4,0.08459717988303153,12664.019715224535,111972.65953002255,2.338669899250563,0.2568901483839069,12,7.8119282367509975,0,0,0
2021-05-01,26.8,0.0,14.3,56,0.0,0.0,0.0,0.0,77.41370846302989,1.4932292672741827,5,12.377725960463072,12665.388828039431,112151.90605346626,0.9284316119095131,0.22586291536970104,12,7.247426370391421,0,0,0
2021-05-02,26.7,0.0,14.3,61,0.0,0.0,0.0,0.0,75.67380798554242,1.9977727561633842,6,32.76719464541882,12666.757940854326,111701.83648463002,0.3555562318832953,0.2432619201445757,12,8.252867410670156,0,0,0
2021-05-03,26.4,0.8,15.4,61,0.0,0.0,0.0,0.0,87.06856654029025,1.264759831843367,0,7.626192245295693,12668.127053669223,111229.61889851363,1.2804564913435537,0.1293143345970975,12,4.221667857595344,0,0,0
2021-05-04,25.2,3.3,14.5,70,0.0,0.0,0.0,0.0,84.8465590277978,2.5168215014088364,1,6.233057120095566,12669.496166484118,112006.47662311721,1.944322709593921,0.15153440972202203,12,5.048216659273898,0,0,0
2021-05-05,26.8,0.0,19.3,61,0.0,0.0,0.0,0.0,79.96810943473353,0.0,2,0.0,12670.865279299014,111511.87830137242,0.6319535550821419,0.20031890565266464,12,6.009567169579939,0,0,0
2021-05-06,27.1,0.0,16.1,59,0.0,0.0,0.0,0.0,85.9197765555601,0.0,3,0.0,12672.23439211391,111847.31007031187,0.746776120320072,0.140802234444399,12,4.224067033331968,0,0,0
2021-05-07,26.3,0.7,16.6,67,0.0,0.0,0.0,0.0,80.58947323059047,0.0,4,7.767514584603367,12673.603504928806,110420.39648747449,0.6825159683165996,0.1941052676940953,12,5.978508322514926,0,0,0
2021-05-08,26.8,0.9,20.1,61,0.0,0.0,0.0,0.0,76.91486319468694,1.3185036918606792,5,0.0,12674.972617743702,111713.63324623767,2.4800153267960274,0.23085136805313056,12,7.1233165953730175,0,0,0
2021-05-09,27.3,0.1,16.0,60,0.0,0.0,0.0,0.0,86.13249630907863,2.3368095105363422,6,0.0,12676.341730558597,111163.73008852277,0.5737689609533021,0.13867503690921368,12,4.510772533856861,0,0,0
2021-05-10,26.3,4.9,11.8,70,0.0,0.0,0.0,0.0,84.11564017473863,1.3733185984556573,0,4.870604083726892,12677.710843373494,112302.55843304709,1.4812485207186976,0.15884359825261374,12,5.068717819021298,0,0,0
2021-05-11,25.9,14.2,9.6,75,0.0,0.0,0.0,0.0,81.53101538269418,5.023477300042612,1,0.0,12679.07995618839,111780.32790176492,2.3206351399767144,0.18468984617305817,12,6.294216980198139,0,0,0
2021-05-12,25.1,10.0,14.0,78,0.0,0.0,0.0,0.0,83.23864528766556,0.0,2,22.555605012677972,12680.449069003285,111581.59371410756,0.4525517653066702,0.16761354712334442,12,5.479518513953891,0,0,0
2021-05-13,25.1,2.1,12.2,79,0.0,0.0,0.0,0.0,77.33752698646097,2.006224966777538,3,1.722217365179558,12681.818181818182,111697.70045122056,2.4300500748824807,0.2266247301353903,12,7.134119996381931,0,0,0
2021-05-14,25.7,2.3,22.3,71,0.0,0.0,0.0,0.0,75.38880107614266,0.0,4,0.0,12683.187294633079,110948.20564146963,2.373945362549499,0.24611198923857347,12,7.383359677157203,0,0,0
2021-05-15,22.9,3.9,22.8,82,0.0,0.0,0.0,0.0,85.26471019012656,0.0,5,19.80332477918578,12684.556407447973,112251.93502653456,2.22297276893983,0.1473528980987343,12,4.816653438545746,0,0,0
2021-05-16,22.6,8.2,20.8,86,0.0,0.0,0.0,0.0,90.91766656188052,2.0866132726973325,6,0.0,12685.92552026287,112428.87250384154,0.6149356511920053,0.09082333438119472,12,3.037692022340443,0,0,0
2021-05-17,24.3,4.7,16.3,77,0.0,0.0,0.0,0.0,76.28572970472344,2.5473063322294323,0,10.530733673446143,12687.294633077765,111622.52466326972,1.62173213442636,0.23714270295276563,12,7.706991711886306,0,0,0
2021-05-18,24.8,0.1,19.1,76,0.0,0.0,0.0,0.0,82.29187694676229,0.0,1,0.0,12688.663745892662,112214.15030564499,1.9261395351069763,0.17708123053237712,12,5.312436915971314,0,0,0
2021-05-19,24.7,4.5,14.5,77,0.0,0.0,0.0,0.0,79.19742972351268,0.0,2,0.0,12690.032858707558,111127.25503538443,2.466467027671431,0.2080257027648732,12,6.240771082946194,0,0,0
2021-05-20,23.8,22.0,16.0,84,0.0,0.0,0.0,0.0,86.85149846494122,0.0,3,1.683364603713923,12691.401971522453,111006.15296497075,0.5330171729952891,0.13148501535058787,12,3.9782177525919136,0,0,0
2021-05-21,23.1,13.9,15.8,86,0.0,0.0,0.0,0.0,83.19042430304452,0.0,4,0.2565728708737024,12692.77108433735,111418.05273581024,1.9384621588463116,0.1680957569695548,12,5.048004166504117,0,0,0
2021-05-22,23.2,2.4,14.5,82,0.0,0.0,0.0,0.0,77.50403692128073,2.6711494905593587,5,9.596540707336661,12694.140197152245,111607.94149399227,0.913122807825071,0.22495963078719272,12,7.341392161346418,0,0,0
2021-05-23,24.8,0.1,15.8,73,0.0,0.0,0.0,0.0,80.23408651177931,1.7256150483196988,6,0.0,12695.509309967141,111186.3582475493,0.5215035173632055,0.19765913488220688,12,6.188616303714162,0,0,0
2021-05-24,24.9,0.0,20.5,71,0.0,0.0,0.0,0.0,76.67619953435585,1.5019971641436292,0,0.0,12696.878422782038,111645.11629671765,1.1113046589132518,0.2332380046564415,12,7.222439714314791,0,0,0
2021-05-25,23.7,8.6,17.9,80,0.0,0.0,0.0,0.0,84.52182730311935,0.14932106154288022,1,0.0,12698.247535596933,111522.30755593267,2.005206189156679,0.15478172696880643,12,4.6658499682956265,0,0,0
2021-05-26,24.0,0.1,22.0,76,0.0,0.0,0.0,0.0,79.83904756220346,0.021189475884529355,2,15.876369342876313,12699.61664841183,110862.84004061297,1.2156395288897253,0.20160952437796542,12,6.368991539579167,0,0,0
2021-05-27,24.3,0.0,24.2,70,0.0,0.0,0.0,0.0,79.04420781253437,0.0,3,0.0,12700.985761226726,111614.27055034689,1.3900554404873164,0.20955792187465638,12,6.28673765623969,0,0,0
2021-05-28,24.3,0.0,19.4,68,0.0,0.0,0.0,0.0,76.36974535183361,2.0964852606076043,4,0.0,12702.35487404162,111779.51877624432,2.488382584480291,0.23630254648166382,12,7.403549183541055,0,0,0
2021-05-29,24.6,0.5,15.5,73,0.0,0.0,0.0,0.0,77.89291467772667,1.2629188331681696,5,19.727530118118743,12703.723986856518,111426.3699271413,1.0578623189378225,0.22107085322273334,12,7.216114024019599,0,0,0
2021-05-30,25.0,0.2,16.6,71,0.0,0.0,0.0,0.0,83.10156490330303,1.4760565439783977,6,0.0,12705.093099671412,111909.83993333949,1.5769618113021757,0.16898435096696973,12,5.290939010605851,0,0,0
2021-05-31,25.3,0.5,15.6,70,0.0,0.0,0.0,0.0,82.20366875049753,0.0,0,0.0,12706.462212486309,110717.69459832272,0.9765860838768924,0.17796331249502473,12,5.338899374850742,0,0,0
2021-06-01,25.5,4.8,17.3,73,0.0,0.0,0.0,0.0,78.0097790208058,0.0,1,0.0,12707.831325301206,111553.25231949966,1.042685551188892,0.21990220979194208,12,6.597066293758261,0,0,0
2021-06-02,24.8,18.0,11.9,78,0.0,0.0,0.0,0.0,87.5973292217169,3.291458135261087,2,0.0,12709.2004381161,110727.0173685979,1.7695378082689794,0.12402670778283098,12,4.214519953774092,0,0,0
2021-06-03,23.7,20.1,9.3,85,0.0,0.0,0.0,0.0,91.04554849348716,0.0,3,0.0,12710.569550930997,110747.99765604227,2.3509287426277203,0.0895445150651284,12,2.686335451953852,0,0,0
2021-06-04,22.9,18.3,10.1,90,0.0,0.0,0.0,0.0,80.64237887551451,0.0,4,0.0,12711.938663745892,110982.45353165246,1.4016614811815715,0.1935762112448549,12,5.807286337345647,0,0,0
2021-06-05,23.0,7.3,13.9,88,0.0,0.0,0.0,0.0,85.09344076951975,2.080436735741981,5,9.830112944935673,12713.307776560789,110819.76947009678,1.9441598294770717,0.14906559230480254,12,4.980635538404086,0,0,0
2021-06-06,23.4,2.3,14.0,80,0.0,0.0,0.0,0.0,78.26950496421661,0.0,6,0.0,12714.676889375685,111009.68226587588,0.31409574116071315,0.21730495035783393,12,6.519148510735018,0,0,0
2021-06-07,24.3,0.0,14.7,72,0.0,0.0,0.0,0.0,82.28239467437264,3.1798091521398657,0,6.1396214537247555,12716.04600219058,111169.4856332534,0.6067792898366247,0.1771760532562736,12,5.915045399583684,0,0,0
2021-06-08,24.4,0.0,18.3,70,0.0,0.0,0.0,0.0,76.94696337382993,1.8510178487300926,1,36.26815397030846,12717.415115005477,111688.01864513721,1.305115938206878,0.23053036626170065,12,7.918926744566704,0,0,0
2021-06-09,23.4,1.7,23.0,75,0.0,0.0,0.0,0.0,73.46047159734194,2.050707969601433,2,0.0,12718.784227820372,111101.74249598122,0.1480281367090595,0.26539528402658064,12,8.269464716237634,0,0,0
2021-06-10,23.6,0.7,23.4,75,0.0,0.0,0.0,0.0,73.76983024846734,0.0,3,5.566972692893391,12720.153340635268,110462.3897753118,0.706851949030141,0.2623016975153266,12,7.980390379317663,0,0,0
2021-06-11,23.6,0.0,27.5,71,0.0,0.0,0.0,0.0,80.19233978664553,3.635831956159201,4,0.0,12721.522453450165,111818.11716530673,1.3417630955799187,0.19807660213354472,12,6.48767285743022,0,0,0
2021-06-12,23.1,3.2,32.1,79,0.0,0.0,0.0,0.0,82.31889000688592,0.7837515937015682,5,0.0,12722.89156626506,110822.41878861416,0.1359068758151217,0.17681109993114075,12,5.421895736989459,0,0,0
2021-06-13,22.6,2.0,29.6,80,0.0,0.0,0.0,0.0,77.18273349958237,0.0,6,0.0,12724.260679079956,111204.48425523192,0.7349110869425001,0.22817266500417632,12,6.8451799501252895,0,0,0
2021-06-14,21.5,4.7,28.4,87,0.0,0.0,0.0,0.0,84.4343698351095,0.43016540202675324,0,0.0,12725.629791894851,111449.99333561712,1.3336739667420867,0.1556563016489051,12,4.734213859771165,0,0,0
2021-06-15,22.5,2.9,29.8,80,0.0,0.0,0.0,0.0,74.51391975092416,0.0,1,7.189515950942511,12726.998904709748,111319.4109047107,1.4755581951549896,0.2548608024907584,12,7.789614393741602,0,0,0
2021-06-16,22.7,3.2,29.5,80,0.0,0.0,0.0,0.0,81.01568080541074,1.2259584344420125,2,46.98151573401515,12728.368017524645,111759.5760826326,2.321804063332733,0.1898431919458926,12,6.818819838223384,0,0,0
2021-06-17,23.3,0.8,32.7,75,0.0,0.0,0.0,0.0,75.47593520095016,0.0,3,0.0,12729.73713033954,111444.86849393077,1.6488294958014589,0.24524064799049838,12,7.357219439714951,0,0,0
2021-06-18,23.3,1.1,30.0,75,0.0,0.0,0.0,0.0,77.83265556879137,0.0,4,0.0,12731.106243154436,110767.59274574838,1.095365926071985,0.22167344431208635,12,6.650203329362589,0,0,0
2021-06-19,22.7,0.0,27.2,76,0.0,0.0,0.0,0.0,80.18959468526566,0.0,5,0.0,12732.475355969333,112280.4092359553,2.332842825119363,0.19810405314734336,12,5.943121594420302,0,0,0
2021-06-20,23.6,0.3,26.4,73,0.0,0.0,0.0,0.0,76.67834653886419,3.3380651249697757,6,7.915976974194941,12733.844468784228,111281.17549399113,1.9837191601307063,0.23321653461135805,12,7.655525346570108,0,0,0
2021-06-21,23.6,0.2,21.3,75,0.0,0.0,0.0,0.0,78.5417778230807,0.0,0,5.271016239095699,12735.213581599124,111103.2192623738,0.5800214106705942,0.21458222176919306,12,6.542886977857706,0,0,0
2021-06-22,24.2,0.0,20.0,70,0.0,0.0,0.0,0.0,84.02517123685776,4.601183129749497,1,25.681915878962343,12736.582694414019,111651.73270057488,0.4140216672371675,0.15974828763142246,12,5.996264415984344,0,0,0
2021-06-23,24.7,0.3,14.5,66,0.0,0.0,0.0,0.0,77.81243252190741,0.0,2,0.0,12737.951807228916,111287.37607537468,1.7219479257825592,0.22187567478092585,12,6.656270243427777,0,0,0
2021-06-24,24.4,0.6,19.4,69,0.0,0.0,0.0,0.0,83.58276844826057,0.0,3,0.0,12739.320920043812,111355.14531224185,1.4437195973847612,0.1641723155173943,12,4.92516946552183,0,0,0
2021-06-25,24.6,0.0,20.8,63,0.0,0.0,0.0,0.0,75.48117258136952,0.0,4,0.0,12740.690032858707,112394.50382843507,1.9952166731026137,0.24518827418630484,12,7.355648225589144,0,0,0
