date,aqi,water_quality,temperature,humidity,population_density,traffic_density,rainfall,urban_expansion_rate,forest_cover_ha,day_of_week,time_of_day,health_risk_label,traffic_status_label
2016-01-15,371.0,75.7635464544896,27.37489120226865,51.208726168686944,1037.7490039840638,537.2159985715351,6.643179442314133,0.8852800528934299,102831.17529880478,4,12,3,0
2016-01-16,311.0,76.40538812777454,27.54171709168843,50.71795660571926,1037.8486055776893,488.1011211827862,6.779767686648778,1.608389032213749,102838.64541832669,5,12,0,2
2016-01-17,321.0,61.91516564039853,27.707790096822013,51.58745657913586,1037.9482071713148,500.35577028280153,5.107544186969504,0.5143756859977574,102846.1155378486,6,12,1,1
2016-01-18,424.0,66.41591518651971,27.873061025036467,43.63439932837803,1038.0478087649403,645.7461047408999,8.47162196713259,0.7207365679295719,102853.58565737051,0,12,0,1
2016-01-19,435.0,63.498613263908226,28.037480921282768,51.29626304903066,1038.1474103585658,673.9385973042359,3.5000993161644667,1.2233460707091146,102861.05577689243,1,12,0,2
2016-01-20,455.0,67.6493797866671,28.201001082596836,49.802334527037836,1038.2470119521913,664.9143443517603,4.034034841581989,0.6593202364590773,102868.52589641434,2,12,2,0
2016-01-21,398.0,70.40102361478526,28.36357307252588,54.02482278732928,1038.3466135458168,603.9719023972197,1.8298954346642313,1.5127448073185479,102875.99601593625,3,12,3,1
2016-01-22,399.0,63.48919953376945,28.52514873547579,54.65848240793422,1038.4462151394423,595.9965114323367,2.261142848348026,2.315622468295192,102883.46613545816,4,12,1,1
2016-01-23,469.0,66.04786082888575,28.685680210975363,62.00949377412871,1038.5458167330678,720.4376420776982,3.862396007623132,1.8954144776875035,102890.93625498007,5,12,1,1
2016-01-24,488.0,65.55765316566595,28.8451199478531,57.06187929522405,1038.6454183266933,729.6955153489561,2.442347220774187,1.6994238739573913,102898.40637450198,6,12,1,2
2016-01-25,401.0,71.53462628783355,29.003420718322367,49.10864028504325,1038.7450199203188,593.8011422317984,4.413747150019609,1.498531542361069,102905.8764940239,0,12,3,0
2016-01-26,446.0,70.76645386919586,29.160535631970784,47.18685537931664,1038.8446215139443,679.8181703712198,3.23126316490085,1.2710749822169558,102913.34661354581,1,12,1,2
2016-01-27,456.0,66.73310315848889,29.31641814964968,53.826759558233164,1038.9442231075698,701.5233833438247,6.788424881409118,0.5477532631231833,102920.81673306772,2,12,1,0
2016-01-28,451.0,71.14859331206725,29.471022097259493,44.4567897703778,1039.0438247011953,663.133096103064,3.034876429052655,2.2473050930244773,102928.28685258963,3,12,3,0
2016-01-29,501.0,67.45444873735015,29.624301679427045,59.90869047041768,1039.1434262948208,750.2784865729525,6.3167144310188945,0.6964864048308071,102935.75697211154,4,12,2,2
2016-01-30,505.0,68.75361870183443,29.77621149307061,56.34477761746522,1039.2430278884462,736.331187327167,0.7548422036876499,0.3191413061875858,102943.22709163347,5,12,1,1
2016-01-31,437.0,78.40390718106826,29.92670654084883,47.80070865777881,1039.3426294820717,605.5387796501412,1.670931785680919,1.9000364301488686,102950.69721115538,6,12,3,0
2016-02-01,305.0,76.66443413670703,30.075742244489412,41.28284286556679,1039.4422310756972,461.5091926282746,3.889766733905819,0.5214772823947993,102958.16733067729,0,12,0,2
2016-02-02,292.0,63.39045658636517,30.22327445799369,56.322812954839684,1039.5418326693227,450.17810712509265,2.2110581776622027,0.9925503988988225,102965.63745019921,1,12,3,1
2016-02-03,306.0,73.9640323490393,30.369259480713133,48.688781812310644,1039.6414342629482,464.2413361817345,3.1016451921299772,0.16788382789835135,102973.10756972112,2,12,0,0
2016-02-04,300.0,73.80015573731096,30.513654070293992,55.16177341927933,1039.7410358565737,411.00876564491267,2.9012090302106834,0.42896306209707535,102980.57768924303,3,12,3,0
2016-02-05,371.0,63.93047582849385,30.656415455486133,40.715030795055895,1039.8406374501992,549.4830113984705,2.8497727198340246,0.515688713823789,102988.04780876495,4,12,1,1
2016-02-06,408.0,73.69513754436812,30.797501348812347,45.408122187606445,1039.9402390438247,567.6330447989784,0.7608141106365547,0.23058430660042709,102995.51792828686,5,12,2,0
2016-02-07,343.0,77.22122461251558,30.93686995909436,48.152478580402196,1040.0398406374502,541.8940221530837,3.543227498527712,1.6759766958948286,103002.98804780877,6,12,2,2
2016-02-08,301.0,63.85003596686201,31.07448000383184,48.08594296116003,1040.1394422310757,429.7789083576383,9.408753384303669,2.1088187099274815,103010.45816733068,0,12,1,0
2016-02-09,322.0,64.80734053421331,31.210290721430738,45.32909119974231,1040.2390438247012,508.1080721891979,3.327383359675469,0.9959569752782582,103017.92828685259,1,12,0,0
2016-02-10,368.0,74.41617639257888,31.344261883277284,50.42572589518293,1040.3386454183267,570.917392873683,3.303354977457503,2.198983544123682,103025.3984063745,2,12,3,1
2016-02-11,349.0,70.61929965130116,31.476353805654167,41.70919024177869,1040.4382470119522,505.48819294927875,9.992356869300577,0.6120317789443036,103032.86852589643,3,12,1,2
2016-02-12,334.0,71.95411769544998,31.606527361495274,46.07504785190299,1040.5378486055777,478.3443009746451,14.665378246674598,0.8809370165469748,103040.33864541833,4,12,3,1
2016-02-13,333.0,70.8355740860147,31.73474399197555,47.1319901746084,1040.6374501992032,506.50740432772676,1.4303524697167371,0.4617687832748041,103047.80876494024,5,12,1,2
2016-02-14,257.0,71.02299674567445,31.860965717932554,48.85026273442864,1040.7370517928287,368.6135192563386,10.539357529147571,1.5893420690055968,103055.27888446215,6,12,1,1
2016-02-15,265.0,62.37506178288644,31.98515515111628,49.587764088211884,1040.8366533864541,399.54969284316417,2.920849834504042,1.1076870180887364,103062.74900398406,0,12,3,0
2016-02-16,297.0,74.18295078047524,32.10727550526399,40.16223853028267,1040.9362549800796,435.84344818386165,1.109355136953885,1.5718800324205568,103070.21912350597,1,12,2,2
2016-02-17,289.0,74.73430465864053,32.22729060699668,37.87484793232852,1041.0358565737051,397.8768317106873,5.593263264718673,1.9280197729460407,103077.6892430279,2,12,2,2
2016-02-18,310.0,67.68046382639284,32.34516490653405,51.698054296424445,1041.1354581673306,420.39063961751083,0.97655650716332,1.4096872384790764,103085.1593625498,3,12,0,0
2016-02-19,366.0,68.55218350681832,32.46086348822474,46.739843083448484,1041.2350597609561,553.533684969892,2.729297301004356,1.6063128517642908,103092.62948207172,4,12,3,1
2016-02-20,345.0,61.057286446777056,32.57435208088867,41.108863155439884,1041.3346613545816,506.26884507338747,2.469633418009832,2.344600754546399,103100.09960159363,5,12,0,2
2016-02-21,228.0,71.22847524610486,32.68559706796863,52.38456574167536,1041.434262948207,330.93820366171735,3.3608715492978343,0.8177543430612234,103107.56972111553,6,12,1,0
2016-02-22,213.0,71.46300445982683,32.794565497487795,44.9892421764887,1041.5338645418326,333.4172767818757,0.9368999597744251,0.9619934527214875,103115.03984063744,0,12,0,0
2016-02-23,208.0,68.2384323690982,32.90122509181049,50.09403573669815,1041.633466135458,335.4688455326489,0.7435328898604611,1.8224880681024087,103122.50996015937,1,12,1,2
2016-02-24,319.0,74.11899467075094,33.005544257203155,44.32650389264423,1041.7330677290836,473.04910557276384,5.538479026225576,1.5671332409329282,103129.98007968128,2,12,3,2
2016-02-25,315.0,66.7758677985039,33.10749209319281,54.088755438024315,1041.832669322709,465.68802586180277,7.134244582988818,0.5284789708953156,103137.45019920319,3,12,3,2
2016-02-26,293.0,71.21951042860798,33.20703840172004,52.362627408775936,1041.9322709163346,449.50286066227767,7.48485694085939,1.0027535440251765,103144.9203187251,4,12,3,0
2016-02-27,342.0,63.24960145849741,33.30415369608403,42.14687186543657,1042.03187250996,485.8612886060085,0.6552885615955194,1.222811231499316,103152.390438247,5,12,3,1
2016-02-28,338.0,68.1828346407904,33.39880920967683,48.060236335418125,1042.1314741035856,511.46306109495396,1.8366916973872238,1.1065356111241345,103159.86055776892,6,12,0,1
2016-02-29,344.0,67.38274025823364,33.490976904504365,46.24492593891701,1042.231075697211,527.0377194364431,13.167745125831647,0.5278595399728979,103167.33067729084,0,12,1,2
2016-03-01,370.0,69.33622487045892,33.58062947949156,49.68189882867862,1042.3306772908365,568.6046041683526,1.4961613904907387,2.3186322202822294,103174.80079681275,1,12,2,0
2016-03-02,365.0,66.31849516654859,33.66774037856924,37.839901939960995,1042.430278884462,508.7649459499507,0.6386467111767348,1.929565028065542,103182.27091633466,2,12,3,0
2016-03-03,348.0,67.46649512237151,33.752283798540304,45.92568970291159,1042.5298804780878,506.7728946038212,2.109515286139258,1.2552539970588454,103189.74103585657,3,12,3,2
2016-03-04,312.0,72.21311850884607,33.83423469672293,47.623653040802076,1042.6294820717133,450.43473494353066,0.33411144918061625,1.7321464679364078,103197.21115537848,4,12,1,0
2016-03-05,214.0,65.85939441462466,33.91356879836851,33.37916497114741,1042.7290836653387,322.99773908818423,0.5403357084473862,2.2534784131252525,103204.68127490039,5,12,2,0
2016-03-06,165.0,59.971983194380584,33.99026260385203,36.103182228967064,1042.8286852589642,257.11489159535967,1.9751729093455672,0.4268179416677709,103212.15139442231,6,12,3,0
2016-03-07,218.0,76.7157728232106,34.064293395632994,31.67525231993351,1042.9282868525897,356.93420814891965,2.038375801012977,0.7008953216967464,103219.62151394422,0,12,2,2
2016-03-08,230.0,74.83945077096016,34.13563924498455,40.3816873378081,1043.0278884462152,335.1006903926385,0.4961871333721632,1.4024829934159482,103227.09163346613,1,12,3,2
2016-03-09,248.0,61.43654701522738,34.204279018489046,45.17915324200172,1043.1274900398407,362.04855003381573,7.436253633091008,2.0176248912456605,103234.56175298804,2,12,0,2
2016-03-10,276.0,71.313442834077,34.270192384297964,48.97140049188421,1043.2270916334662,436.9934403775749,2.262843444915813,0.18701174905966572,103242.03187250995,3,12,0,1
2016-03-11,213.0,65.31844623816606,34.33335981815444,41.70375426578999,1043.3266932270917,325.4315387706061,2.3952133757200738,2.4616435604712654,103249.50199203187,4,12,2,1
2016-03-12,127.0,69.12055477206701,34.39376260917656,49.35555250950333,1043.4262948207172,215.85303022375948,2.2686697477801494,1.1917758469177533,103256.97211155378,5,12,1,2
2016-03-13,112.0,69.2454292123676,34.45138286539975,34.196726978126044,1043.5258964143427,173.77456006019673,3.1106218128202183,0.9621547374921352,103264.44223107569,6,12,1,0
2016-03-14,111.0,66.57485923888014,34.506203519076514,32.470680765071194,1043.6254980079682,143.3576676257346,10.289628875941585,0.8025386508154524,103271.9123505976,0,12,0,0
2016-03-15,193.0,63.802067506201944,34.55820833173216,40.60584484205258,1043.7250996015937,262.83743290444386,4.804712363843007,0.5184560983620919,103279.38247011951,1,12,1,2
2016-03-16,123.0,64.24360378893132,34.607381898974744,42.70556344674705,1043.8247011952192,153.46975501882142,3.3145908121432432,1.999777381432067,103286.85258964144,2,12,1,0
2016-03-17,194.0,63.092185595064755,34.65370965505807,40.52910694941339,1043.9243027888447,304.24103669516944,1.1887362748554653,2.392993995390632,103294.32270916336,3,12,1,0
2016-03-18,186.0,63.49230002024968,34.697177877196204,30.26843374540821,1044.0239043824702,302.77193646174015,1.5633608924371638,1.0927474116289557,103301.79282868527,4,12,2,1
2016-03-19,242.0,67.29522170493908,34.7377736896283,40.07885242317946,1044.1235059760957,399.98724282772764,2.3559711419049902,2.385809667408295,103309.26294820718,5,12,2,0
2016-03-20,267.0,64.03345752072997,34.775485067432555,33.92668236261062,1044.2231075697212,417.3621066464648,2.2314295645967746,2.077114277044082,103316.73306772909,6,12,1,0
2016-03-21,207.0,71.00510990851903,34.810300840088125,43.727761063973944,1044.3227091633466,333.75677155069974,4.672607450712419,1.2545227059431638,103324.203187251,0,12,0,2
2016-03-22,176.0,75.01512542928766,34.842210694783944,42.14856984091635,1044.4223107569721,252.3996733469263,0.5712750479905685,1.7176628299027186,103331.67330677291,1,12,1,1
2016-03-23,189.0,64.66413120341302,34.871205179473506,35.55819070941621,1044.5219123505976,260.3716836651229,5.848905546179072,1.1439620300091111,103339.14342629483,2,12,3,1
2016-03-24,341.0,68.74838464983956,34.897275705674645,37.63611400196724,1044.6215139442231,528.5015866483511,2.6166058012984523,1.4409361797101259,103346.61354581674,3,12,0,0
2016-03-25,325.0,70.0382182760079,34.920414551013536,34.86310328852817,1044.7211155378486,495.853615044788,0.9759292521681064,0.23931120884440915,103354.08366533865,4,12,2,2
2016-03-26,259.0,69.88970392384027,34.94061486151218,39.80537479060978,1044.820717131474,390.64888748681784,3.364249055970216,1.7710323407212796,103361.55378486056,5,12,3,1
2016-03-27,178.0,67.90084101277114,34.957870653618585,44.85997029526902,1044.9203187250996,274.7474296126598,2.600616785936156,0.2267791467619281,103369.02390438247,6,12,1,1
2016-03-28,219.0,71.22732368380902,34.97217681597919,35.127016136363906,1045.019920318725,334.9637096491641,1.6765477091589585,2.061003872607159,103376.49402390438,0,12,1,0
2016-03-29,206.0,69.91948020792685,34.98352911095289,42.553174355683446,1045.1195219123506,334.67633719707123,2.175285014691277,2.0798726307053377,103383.9641434263,1,12,0,1
2016-03-30,221.0,61.315725800430386,34.991924175866245,37.364863556405304,1045.219123505976,357.3997116963391,6.448139647108567,0.668985490134915,103391.43426294821,2,12,0,2
2016-03-31,298.0,71.84710055994157,34.99735952400961,36.04091679066906,1045.3187250996016,457.8844070468069,9.895637708462951,0.8767906744859206,103398.90438247012,3,12,1,2
2016-04-01,316.0,71.93653741364687,34.99983354537366,39.465181109479886,1045.418326693227,490.91605745125855,3.4131652644900945,1.255144908539904,103406.37450199203,4,12,1,1
2016-04-02,294.0,63.68389672554393,34.99934550712633,34.82509737365047,1045.5179282868526,451.2812510484955,6.045643875982373,1.5319909766379556,103413.84462151394,5,12,0,2
2016-04-03,314.0,67.69174140032308,34.995895553829854,37.239962365604384,1045.617529880478,461.7766053593076,5.208468011687598,0.7896487881807921,103421.31474103585,6,12,3,2
2016-04-04,334.0,70.92190261035637,34.98948470739797,34.03164112225981,1045.7171314741036,516.1312934982628,6.433677353145459,1.5219673711166202,103428.78486055777,0,12,2,0
2016-04-05,261.0,66.46337346870658,34.98011486679322,49.8633959309955,1045.816733067729,363.61009862281475,2.8920508545627572,0.8146889757503173,103436.25498007968,1,12,0,1
2016-04-06,208.0,72.88099583509783,34.96778880746446,40.240740144929724,1045.9163346613545,333.07783104591766,5.496890087260228,0.23317773057054564,103443.7250996016,2,12,3,1
2016-04-07,289.0,79.34310738283446,34.95251018052469,36.596352098987694,1046.01593625498,409.6095412046793,4.3243878258267365,0.10606611959658148,103451.1952191235,3,12,1,0
2016-04-08,216.0,63.602928080990274,34.93428351166963,41.20133253033184,1046.1155378486055,329.71606573589463,1.6900659753749825,0.3427625390042286,103458.66533864541,4,12,2,0
2016-04-09,314.0,60.638219884312555,34.91311419983713,39.61213135187159,1046.215139442231,454.09692083147684,5.526928251140472,2.0014016803936436,103466.13545816732,5,12,3,0
2016-04-10,262.0,69.07458872022042,34.889008515607905,39.11713497111808,1046.3147410358565,404.06777966148854,1.8906397620798188,2.4074351497200093,103473.60557768925,6,12,2,0
2016-04-11,257.0,71.17682572595663,34.86197359934818,43.34688630152076,1046.414342629482,384.82149548144184,9.18268253077408,1.1247188782749262,103481.07569721116,0,12,2,2
2016-04-12,235.0,66.42965940122886,34.83201745909461,44.12350363204731,1046.5139442231075,320.60488083673334,1.6124876624940225,1.3304414882798627,103488.54581673307,1,12,2,2
2016-04-13,239.0,74.86672883251407,34.79914896818221,37.74919632558294,1046.613545816733,366.9139926203696,2.0958717434947456,0.45243560577622266,103496.01593625497,2,12,3,0
2016-04-14,239.0,60.92528207007577,34.76337786261598,37.59415307154463,1046.7131474103585,346.9415844633458,1.534403926509413,1.4224752464323769,103503.48605577688,3,12,3,1
2016-04-15,302.0,71.10223574606455,34.72471473818701,39.175312037867755,1046.812749003984,470.62293441626736,9.887688932150722,0.44717176481674437,103510.95617529881,4,12,1,1
2016-04-16,296.0,64.6291103725386,34.68317104733384,29.12405208165439,1046.9123505976095,444.02651377468817,9.126663038846662,1.5669143948771922,103518.42629482072,5,12,2,1
2016-04-17,247.0,76.27750998316138,34.6387590957502,33.146526497506834,1047.011952191235,378.40841970776074,3.3982254582631684,2.3398208021940494,103525.89641434263,6,12,0,0
2016-04-18,265.0,77.66683074647065,34.59149203873988,47.65138725974286,1047.1115537848605,378.3486208996958,1.879791100671908,0.5696764943272951,103533.36653386454,0,12,0,2
2016-04-19,301.0,63.89602512242328,34.54138387731996,49.1420708128665,1047.211155378486,439.71335537145274,3.965176564415752,1.9349529233370448,103540.83665338645,1,12,0,2
2016-04-20,322.0,65.00798959342028,34.48844945407363,39.777920894070846,1047.3107569721114,473.8272272779783,1.602488742666366,0.1564058147639777,103548.30677290836,2,12,3,2
2016-04-21,291.0,72.0815872105222,34.4327044487536,44.01737591777164,1047.410358565737,453.6340496048511,2.3797530544158305,1.0011933791718903,103555.77689243028,3,12,1,2
2016-04-22,292.0,65.87726406423363,34.3741653736376,42.80792002544248,1047.5099601593624,471.5475417561098,4.935884702896645,0.36579641879322167,103563.24701195219,4,12,3,1
2016-04-23,258.0,67.61651912602018,34.312849568637276,56.76870490500164,1047.6095617529882,370.8965649651425,2.4050229993232146,0.9459410598296786,103570.7171314741,5,12,2,1
2016-04-24,282.0,68.0025545046311,34.2487751961619,47.100324164849084,1047.7091633466136,444.5369628931536,3.3159290771766337,0.5164886071333205,103578.18725099601,6,12,0,2
2016-04-25,271.0,58.310653601142484,34.181961235738484,40.9964895711192,1047.8087649402391,363.10645164548595,5.03951938562788,0.9959319762949298,103585.65737051793,0,12,3,0
2016-04-26,314.0,67.87459753033392,34.11242747838981,36.99744284021825,1047.9083665338646,447.1162119781542,5.120920695957111,1.102054734658073,103593.12749003984,1,12,0,2
2016-04-27,377.0,64.53126386929306,34.04019452077217,33.8873793571678,1048.0079681274901,546.3244308762645,2.1470411791614246,0.821418694674204,103600.59760956177,2,12,3,2
2016-04-28,390.0,65.55174400846398,33.96528375907432,43.08675066118748,1048.1075697211156,557.9498262111856,1.8150793139705,1.67589267873551,103608.06772908368,3,12,0,0
2016-04-29,392.0,75.27430132600418,33.8877173826798,38.44281150821888,1048.2071713147411,556.3282322042484,5.109249569622966,2.3052449230213834,103615.53784860559,4,12,2,2
2016-04-30,342.0,61.813706344806654,33.80751836759412,35.273694716823385,1048.3067729083666,521.259978242756,3.039692966979518,1.0614288978526536,103623.0079681275,5,12,0,1
2016-05-01,297.0,72.20367069892035,33.724710469639064,39.31771463950924,1048.406374501992,441.21864604544277,5.6079927924630715,0.5616235755400514,103630.4780876494,6,12,2,0
2016-05-02,275.0,66.785526239633,33.63931821741591,37.3136235470962,1048.5059760956176,420.0881079521022,1.7918057837064365,0.74973461967036,103637.94820717131,0,12,2,0
2016-05-03,281.0,66.8255157050009,33.55136690503984,51.332974365283135,1048.605577689243,435.30945372243025,2.340458319399644,2.1496019763912857,103645.41832669324,1,12,3,2
2016-05-04,309.0,72.22141818793479,33.460882584647536,47.486433615452185,1048.7051792828686,468.8123398634507,5.878863383854845,1.471935335848355,103652.88844621515,2,12,3,1
2016-05-05,262.0,70.01631044350437,33.3678920586802,43.22435267605652,1048.804780876494,406.1552635230075,2.2106731464112364,1.1920264775366975,103660.35856573706,3,12,3,1
2016-05-06,194.0,71.21685355012542,33.272422871944464,50.854874950561204,1048.9043824701196,289.6093542751546,5.53954475103896,0.4591281316214241,103667.82868525897,4,12,2,1
2016-05-07,229.0,73.25367165093768,33.17450330345326,44.03783493133158,1049.003984063745,319.7601322338851,4.180292264036883,1.1793455399770767,103675.29880478088,5,12,1,2
2016-05-08,246.0,66.80637690505874,33.074162358049286,39.54525427726011,1049.1035856573706,390.1562836164159,2.2091313211791586,0.7683808080577279,103682.76892430279,6,12,1,2
2016-05-09,225.0,65.45310144855453,32.971429757813446,51.67276087072139,1049.203187250996,325.71775734437745,10.007193897538606,2.363591506848038,103690.23904382471,0,12,2,1
2016-05-10,221.0,63.14107940058057,32.866335933260885,46.961878351901525,1049.3027888446215,312.7880740247515,1.2502272260500487,2.221768262597755,103697.70916334662,1,12,2,2
2016-05-11,185.0,64.4934913429417,32.75891201432706,39.2959451997136,1049.402390438247,273.94164248391206,3.3841362459325897,0.3013661003876752,103705.17928286853,2,12,3,1
2016-05-12,218.0,83.42087721597024,32.6491898211468,43.74992696728836,1049.5019920318725,308.74378161406975,2.997255068644005,1.339968374226983,103712.64940239044,3,12,3,2
2016-05-13,310.0,74.95479697636954,32.5372018546288,40.547505023818616,1049.601593625498,456.65139236021133,0.5920111876241362,0.640140029235213,103720.11952191235,4,12,3,0
2016-05-14,307.0,62.033137525545655,32.42298128682846,38.2400387715214,1049.7011952191235,467.3810784312693,2.6458760839512925,1.0858650148582973,103727.58964143426,5,12,1,0
2016-05-15,325.0,62.234429240721134,32.30656195112204,50.01776383541412,1049.800796812749,494.4668347849225,7.273666732252384,2.2044351958034953,103735.05976095618,6,12,1,2
2016-05-16,316.0,71.31534114250007,32.18797833218476,55.171126537981124,1049.9003984063745,456.0433986714874,2.728072690534505,1.3660348477325075,103742.52988047809,0,12,2,2
2016-05-17,302.0,71.70269120900176,32.06726555577615,38.872631019351985,1050.0,443.2458925410251,2.578288144554957,0.9021167040898236,103750.0,1,12,1,1
2016-05-18,318.0,71.77218948741915,31.94445937833533,48.925927426782195,1050.0996015936255,498.4866600954049,7.906097431880167,0.5989320498519929,103757.47011952191,2,12,3,0
2016-05-19,300.0,67.8154229440367,31.819596176389638,43.10759480161159,1050.199203187251,459.9280023546788,0.9949648001353523,2.020779662575574,103764.94023904382,3,12,3,1
2016-05-20,246.0,68.52637223209577,31.69271293577947,44.17894720961758,1050.2988047808765,410.50130078697083,6.671532949539798,1.5988432368744332,103772.41035856574,4,12,3,2
2016-05-21,255.0,70.85747400044546,31.56384724070265,43.91033589740036,1050.398406374502,406.10256347483056,0.4629628497536847,1.223357105022955,103779.88047808765,5,12,3,1
2016-05-22,218.0,69.71294640017582,31.43303726258165,42.81397162643762,1050.4980079681275,349.88586137119876,6.680142263182475,0.6219624492711473,103787.35059760956,6,12,3,1
2016-05-23,252.0,58.25333726188397,31.300321748756712,47.64196464221071,1050.597609561753,350.242628990884,0.941766218351373,0.9021912979771152,103794.82071713147,0,12,0,2
2016-05-24,190.0,68.26813184161975,31.16574001100855,43.51376939592772,1050.6972111553785,300.27720703266846,1.6234447314271696,2.4036242241724444,103802.29083665338,1,12,2,0
2016-05-25,256.0,65.22830187174158,31.029331913913683,49.293620301071826,1050.796812749004,382.9378639660618,1.033546822293835,1.3482158502540025,103809.76095617529,2,12,2,1
2016-05-26,311.0,70.43048816302445,30.89113786303622,47.966533726681874,1050.8964143426294,455.480363929235,5.454471573058571,1.061678274983807,103817.23107569721,3,12,1,2
2016-05-27,381.0,84.55069561653747,30.751198792959165,47.30286217974962,1050.996015936255,574.8603068106506,3.3799460031866464,1.3514129016359775,103824.70119521912,4,12,3,1
2016-05-28,409.0,71.53263024979188,30.60955615515927,44.24306937947347,1051.0956175298804,632.4042306922297,5.743009631130146,1.9695724141590607,103832.17131474103,5,12,0,2
2016-05-29,269.0,68.19922561627371,30.466251905728598,46.18363953570114,1051.195219123506,413.5166318200842,3.7479408227989053,0.916261447606885,103839.64143426294,6,12,3,2
2016-05-30,187.0,74.44834326341294,30.32132849294662,53.13429914323554,1051.2948207171314,262.9305239731588,2.342240107331423,0.5288946902382612,103847.11155378485,0,12,3,2
2016-05-31,225.0,72.32602501369271,30.174828844706703,52.1549282487085,1051.394422310757,352.3491782718524,5.096825185270494,1.5038466840137148,103854.58167330676,1,12,1,0
2016-06-01,283.0,72.08707427435908,30.02679635580025,45.05863106440674,1051.4940239043824,411.74824915848075,3.9633167100117683,1.6964898483545612,103862.05179282869,2,12,0,0
2016-06-02,316.0,73.09561552854694,29.877274875062838,50.742111777020455,1051.593625498008,478.3336623792857,3.6624090935214477,1.810523207100519,103869.5219123506,3,12,0,2
2016-06-03,361.0,80.41956347795492,29.72630869238557,54.30431823208781,1051.6932270916334,535.4329986504573,2.2418143559038017,2.216770217838711,103876.9920318725,4,12,2,0
2016-06-04,330.0,64.5585865605724,29.573942525596067,42.50508854320101,1051.7928286852589,490.6226749652875,3.2558298570008737,0.9908178896538713,103884.46215139441,5,12,3,1
2016-06-05,256.0,72.65804963045106,29.420221507212432,53.87635794747481,1051.8924302788844,399.3248595008102,2.6374241183616327,0.28085175094934034,103891.93227091632,6,12,0,0
2016-06-06,237.0,65.735498764555,29.265191171074605,48.156498863121556,1051.9920318725099,334.69612560368205,2.440380602713076,2.4000366007142615,103899.40239043823,0,12,2,0
2016-06-07,246.0,73.22311451228289,29.10889743885671,54.63519846525237,1052.0916334661354,407.90390148553865,3.629865311290494,1.1440286258499406,103906.87250996016,1,12,0,1
2016-06-08,202.0,65.93087413933728,28.95138660646451,48.28093100435839,1052.1912350597609,266.5782786141101,13.971820681855121,1.5958180232155152,103914.34262948208,2,12,3,1
2016-06-09,209.0,68.5168132668135,28.792705330322146,43.390178836033115,1052.2908366533864,301.54664633490285,1.802072855529494,1.6991327755079015,103921.81274900399,3,12,2,1
2016-06-10,262.0,69.20810012203452,28.632900613551893,44.5964865834804,1052.3904382470118,400.4042377988348,9.980580841967441,1.4116329008828885,103929.2828685259,4,12,0,2
2016-06-11,280.0,75.64307370069783,28.472019792051437,53.296385149204035,1052.4900398406376,431.6862833287062,5.322559771899776,0.5926180713670482,103936.75298804781,5,12,1,1
2016-06-12,279.0,75.4372169594759,28.310110520472342,54.67839146766273,1052.5896414342628,416.4904855885659,2.7631725724869027,1.9123433202787394,103944.22310756972,6,12,0,1
2016-06-13,357.0,64.69780273871591,28.14722075810433,49.1839753582693,1052.6892430278886,534.3521859399691,1.1892026731598384,2.029004738329796,103951.69322709164,0,12,3,1
2016-06-14,266.0,71.28297117766466,27.983398754669178,57.226164784548516,1052.788844621514,407.21100170655234,0.7790180686146078,1.4271414064418555,103959.16334661355,1,12,1,2
2016-06-15,330.0,67.54275420823984,27.818693036028577,46.055013616598046,1052.8884462151395,490.3786104508464,2.2025474473407045,1.2725467854036199,103966.63346613546,2,12,0,0
2016-06-16,248.0,64.88089925171815,27.65315238981034,54.36329622714273,1052.988047808765,399.86362515869814,3.177725952875894,0.37345163950716476,103974.10358565737,3,12,0,2
2016-06-17,172.0,70.1715018223997,27.486825850956873,48.971267299273975,1053.0876494023905,274.786982284632,7.113207591402115,0.3014839875994812,103981.57370517928,4,12,2,0
2016-06-18,234.0,69.79770471412061,27.31976268720059,52.10129408658803,1053.187250996016,368.4564870201127,6.3937732435611485,0.9149556293524689,103989.04382470119,5,12,3,1
2016-06-19,201.0,83.55757623949253,27.15201238447017,55.93296858764173,1053.2868525896415,282.17686553259165,2.6534336927475612,0.8460307732417438,103996.51394422312,6,12,0,2
2016-06-20,206.0,73.67298681068729,26.9836246322324,51.73068390911544,1053.386454183267,307.4122315118859,2.2038880711844184,2.3887754823118508,104003.98406374503,0,12,0,2
2016-06-21,159.0,64.70458784184207,26.814649308773486,54.4479236613039,1053.4860557768925,232.49068102558593,2.662820935369731,1.9806945818642314,104011.45418326693,1,12,0,0
2016-06-22,187.0,68.85356174593295,26.645136466424688,61.741191113222825,1053.585657370518,260.3879724862107,3.324289776706115,1.683818308621744,104018.92430278884,2,12,3,2
2016-06-23,228.0,76.86934831877889,26.47513631673621,54.16526801891183,1053.6852589641435,349.20328367891534,1.7455284540638871,1.3423554136422522,104026.39442231075,3,12,1,2
2016-06-24,284.0,82.28986425654766,26.304699215603947,61.56906212911782,1053.784860557769,415.2470848444037,3.7051060990154068,0.5016820737439632,104033.86454183268,4,12,3,0
2016-06-25,310.0,64.00314561463338,26.133875648353637,52.08371443000463,1053.8844621513945,478.10807659700475,3.47036990571794,2.4482960132422815,104041.33466135459,5,12,2,2
2016-06-26,158.0,62.61901996691155,25.96271621478643,60.723588460003555,1053.98406374502,215.59616874211338,3.536162928654499,1.000097675776504,104048.8047808765,6,12,2,2
